league,season,week,team_norm,team_raw,pr,rank,sos,sos_rank
CFB,2025,5,,Illinois,79.94,27,71.94,13
CFB,2025,5,,Nebraska,79.46,29,59.79,129
CFB,2025,5,,Iowa,78.76,32,68.44,41
CFB,2025,5,,Minnesota,74.56,47,59.48,132
CFB,2025,5,,Michigan State,73.36,54,64.43,76
CFB,2025,5,,Maryland,73.17,55,55.26,176
CFB,2025,5,,Rutgers,72.76,60,63.74,88
CFB,2025,5,,Wisconsin,72.11,64,64.57,74
CFB,2025,5,,Purdue,65.68,85,68.78,37
CFB,2025,5,,Northwestern,64.92,89,67.03,49
CFB,2025,5,,UCLA,63.6,96,69.25,35
CFB,2025,5,,Texas Tech,82.78,18,50.75,217
CFB,2025,5,,Utah,80.74,24,66.82,51
CFB,2025,5,,Iowa State,79.63,28,65.7,60
CFB,2025,5,,Arizona State,79.04,30,71.48,17
CFB,2025,5,,BYU,78.91,31,64.63,73
CFB,2025,5,,TCU,77.98,36,70.06,28
CFB,2025,5,,Cincinnati,75.57,41,64.77,71
CFB,2025,5,,Baylor,75.06,43,69.18,36
CFB,2025,5,,Kansas,74.89,44,64.8,70
CFB,2025,5,,Houston,74.67,46,62.14,101
CFB,2025,5,,Kansas State,73.55,52,67.94,44
CFB,2025,5,,Colorado,72.03,66,68.73,38
CFB,2025,5,,Arizona,70.69,70,64.09,82
CFB,2025,5,,Central Florida(UCF),70.63,71,58.26,148
CFB,2025,5,,West Virginia,65.96,84,70.08,27
CFB,2025,5,,Oklahoma State,58.31,125,62.59,97
CFB,2025,5,,Louisiana Tech,67.18,81,58.91,138
CFB,2025,5,,Western Kentucky,64.12,91,53.55,188
CFB,2025,5,,Liberty,59.73,116,64.76,72
CFB,2025,5,,Jacksonville State,59.22,120,61.31,109
CFB,2025,5,,Fla. International,56.48,139,55.95,167
CFB,2025,5,,UTEP,56.13,141,63.91,85
CFB,2025,5,,Kennesaw State,53.8,154,56.5,162
CFB,2025,5,,Sam Houston State,50.72,174,71.86,14
CFB,2025,5,,New Mexico State,50.28,179,56.58,160
CFB,2025,5,,Middle Tennessee,49.32,184,60.34,120
CFB,2025,5,,Toledo,72.07,65,58.01,150
CFB,2025,5,,Ohio,69.26,74,66.34,54
CFB,2025,5,,Western Michigan,63.35,97,69.87,29
CFB,2025,5,,Miami-Ohio,62.38,101,66.67,53
CFB,2025,5,,Bowling Green,62.1,103,69.34,34
CFB,2025,5,,Buffalo,59.47,118,55.73,169
CFB,2025,5,,Central Michigan,58.15,126,64.39,78
CFB,2025,5,,Northern Illinois,57.76,129,66.03,59
CFB,2025,5,,Ball State,52.96,160,69.58,32
CFB,2025,5,,Eastern Michigan,52.66,162,63.08,92
CFB,2025,5,,Akron,50.55,176,64.06,83
CFB,2025,5,,Massachusetts,45.84,207,67.32,47
CFB,2025,5,,Kent State,42.67,232,67.58,45
CFB,2025,5,,Boise State,74.33,49,58.87,140
CFB,2025,5,,Fresno State,68.93,76,62.78,96
CFB,2025,5,,UNLV,68.82,77,56.69,159
CFB,2025,5,,Utah State,66.04,83,62.13,102
CFB,2025,5,,San Diego State,63.92,93,60.95,113
CFB,2025,5,,Hawai'i,63.05,98,58.51,145
CFB,2025,5,,San Jose State,62.73,99,65.48,63
CFB,2025,5,,Wyoming,61.69,108,63.87,86
CFB,2025,5,,New Mexico,60.62,111,60.09,124
CFB,2025,5,,Colorado State,59.17,121,62,105
CFB,2025,5,,Air Force,58.04,128,60.58,116
CFB,2025,5,,Nevada,53.28,157,62.38,98
CFB,2025,5,,Washington State,63.73,94,66.07,57
CFB,2025,5,,Oregon State,62.06,104,76.06,4
CFB,2025,5,,Alabama,90.21,4,75.74,5
CFB,2025,5,,Texas,88.49,7,58.5,146
CFB,2025,5,,Georgia,88.17,8,71.8,16
CFB,2025,5,,Texas A&M,87.64,10,73.7,9
CFB,2025,5,,LSU,87.53,11,73.65,10
CFB,2025,5,,Mississippi,87.48,12,70.65,24
CFB,2025,5,,Oklahoma,84.73,13,68.68,39
CFB,2025,5,,Tennessee,84.71,14,68.18,43
CFB,2025,5,,Vanderbilt,83.07,16,61.52,107
CFB,2025,5,,Missouri,82.81,17,57.04,156
CFB,2025,5,,Auburn,82.67,19,75.08,7
CFB,2025,5,,South Carolina,80.73,25,71.03,21
CFB,2025,5,,Florida,80.73,26,77.11,2
CFB,2025,5,,Arkansas,76.28,40,73.58,11
CFB,2025,5,,Mississippi State,74.76,45,63.68,89
CFB,2025,5,,Kentucky,72.35,62,72.33,12
CFB,2025,5,,James Madison,73.41,53,62.18,100
CFB,2025,5,,Old Dominion,72.82,59,66.83,50
CFB,2025,5,,Marshall,61.87,107,59.12,135
CFB,2025,5,,Georgia Southern,61.69,109,68.25,42
CFB,2025,5,,Coastal Carolina,59.26,119,65.3,65
CFB,2025,5,,Appalachian State,56.85,135,59.79,128
CFB,2025,5,,Georgia State,51.9,168,76.42,3
CFB,2025,5,,Texas State,72.42,61,61.83,106
CFB,2025,5,,Troy,63.61,95,66.7,52
CFB,2025,5,,Southern Miss,62.72,100,59.47,133
CFB,2025,5,,South Alabama,62.13,102,66.15,56
CFB,2025,5,,Louisiana-Lafayette,60.6,112,57.04,157
CFB,2025,5,,LouisianaMonroe(ULM),60.36,113,57.54,153
CFB,2025,5,,Arkansas State,57.24,132,65.01,68
CFB,2025,5,,Notre Dame,90.91,3,80.61,1
CFB,2025,5,,Connecticut,64.98,86,59.66,130
CFB,2025,6,,Ohio State,95.12,1,68.66,37
CFB,2025,6,,Oregon,93.71,2,66.32,59
CFB,2025,6,,Alabama,90.87,3,76.29,4
CFB,2025,6,,Notre Dame,90.82,4,78.18,2
CFB,2025,6,,Miami-Florida,90.3,5,74.8,8
CFB,2025,6,,Texas A&M,88.13,6,71.86,16
CFB,2025,6,,LSU,88.02,7,75.24,6
CFB,2025,6,,Georgia,88,8,70.56,23
CFB,2025,6,,Indiana,87.95,9,65.09,72
CFB,2025,6,,Mississippi,87.63,10,70.85,22
CFB,2025,6,,Texas,86.08,11,64.46,77
CFB,2025,6,,Penn State,85.21,12,60.19,117
CFB,2025,6,,Texas Tech,84.81,13,56.73,151
CFB,2025,6,,Tennessee,84.52,14,67.33,51
CFB,2025,6,,Oklahoma,83.97,15,63.65,87
CFB,2025,6,,Michigan,83.02,16,69.38,30
CFB,2025,6,,Florida,82.84,17,78.84,1
CFB,2025,6,,Vanderbilt,82.75,18,67.06,53
CFB,2025,6,,Missouri,82.68,19,56.73,150
CFB,2025,6,,Auburn,82.67,20,74.94,7
CFB,2025,6,,Southern California,82.27,21,65.96,62
CFB,2025,6,,Washington,81.67,22,68.2,43
CFB,2025,6,,Florida State,81.17,23,71.99,15
CFB,2025,6,,Utah,81.12,24,67.81,47
CFB,2025,6,,Illinois,80.82,25,71.73,18
CFB,2025,6,,Louisville,80.58,26,65.66,65
CFB,2025,6,,Clemson,80.55,27,72.77,13
CFB,2025,6,,South Carolina,80.36,28,70.21,29
CFB,2025,6,,Virginia,79.89,29,66.57,55
CFB,2025,6,,Nebraska,79.84,30,63.3,90
CFB,2025,6,,Georgia Tech,78.7,31,66.39,58
CFB,2025,6,,Duke,78.67,32,71.69,19
CFB,2025,6,,Arizona State,78.63,33,70.44,25
CFB,2025,6,,TCU,78.51,34,68.77,35
CFB,2025,6,,BYU,78.45,35,63.36,89
CFB,2025,6,,Iowa State,78.45,36,68.86,34
CFB,2025,6,,Iowa,78.43,37,67.75,48
CFB,2025,6,,Memphis,77.64,38,58.66,129
CFB,2025,6,,Cincinnati,77.17,39,67.83,45
CFB,2025,6,,SMU,76.77,40,65.5,68
CFB,2025,6,,Arkansas,76.27,41,74.11,9
CFB,2025,6,,Pittsburgh,76.18,42,60.47,114
CFB,2025,6,,Kansas,76.09,43,66.88,54
CFB,2025,6,,Boise State,74.76,45,65.61,66
CFB,2025,6,,Old Dominion,74.68,46,61.7,104
CFB,2025,6,,Baylor,74.55,47,68.89,33
CFB,2025,6,,Mississippi State,74.09,48,68.34,41
CFB,2025,6,,NC State,73.88,49,68.22,42
CFB,2025,6,,Kansas State,73.82,50,70.25,28
CFB,2025,6,,South Florida,73.48,52,68.42,39
CFB,2025,6,,Maryland,73.12,53,59.17,126
CFB,2025,6,,Michigan State,73.04,54,67.91,44
CFB,2025,6,,Tulane,72.99,55,69.33,31
CFB,2025,6,,Minnesota,72.7,56,65.04,73
CFB,2025,6,,Syracuse,72.61,57,73.98,10
CFB,2025,6,,Kentucky,72.37,58,77.24,3
CFB,2025,6,,Rutgers,72.36,59,62.87,95
CFB,2025,6,,Wisconsin,72.35,60,70.92,21
CFB,2025,6,,North Texas,72.18,61,60.32,115
CFB,2025,6,,Houston,72.16,62,64.36,78
CFB,2025,6,,Toledo,72.09,63,58.37,132
CFB,2025,6,,James Madison,71.9,64,60.61,112
CFB,2025,6,,Arizona,71.61,65,60.53,113
CFB,2025,6,,East Carolina,71.04,67,63.9,85
CFB,2025,6,,Colorado,70.94,68,70.45,24
CFB,2025,6,,UNLV,70.7,69,59.08,127
CFB,2025,6,,Texas State,69.63,70,61.54,106
CFB,2025,6,,Central Florida(UCF),69.34,71,60.86,110
CFB,2025,6,,Virginia Tech,68.56,72,70.41,27
CFB,2025,6,,Northwestern,68.03,73,63.8,86
CFB,2025,6,,California,68.01,74,66.07,61
CFB,2025,6,,Wake Forest,67.72,75,63.12,92
CFB,2025,6,,UCLA,67.71,76,72.99,12
CFB,2025,6,,Connecticut,67.58,77,57.11,146
CFB,2025,6,,Louisiana Tech,67.54,78,59.72,121
CFB,2025,6,,Navy,67.3,79,49.72,219
CFB,2025,6,,Fresno State,67.02,80,59.54,124
CFB,2025,6,,West Virginia,66.49,82,72.72,14
CFB,2025,6,,Army West Point,66.46,83,68.56,38
CFB,2025,6,,Ohio,66.19,84,64.53,75
CFB,2025,6,,UTSA,66.08,85,65.38,69
CFB,2025,6,,Utah State,65.82,86,61.72,103
CFB,2025,6,,Boston College,65.7,87,67.65,49
CFB,2025,6,,North Carolina,65.18,89,65.38,70
CFB,2025,6,,San Diego State,65.11,90,58.09,138
CFB,2025,6,,Purdue,65.01,92,71.48,20
CFB,2025,6,,Western Kentucky,64.65,93,55.33,165
CFB,2025,6,,Troy,64.23,94,64.01,83
CFB,2025,6,,Miami-Ohio,64.11,95,65.57,67
CFB,2025,6,,Stanford,64.07,96,70.44,26
CFB,2025,6,,Western Michigan,63.57,98,66.14,60
CFB,2025,6,,Washington State,63.31,99,65.67,64
CFB,2025,6,,Southern Miss,62.95,100,60.02,118
CFB,2025,6,,San Jose State,62.91,101,62.05,100
CFB,2025,6,,Hawai'i,62.59,102,57.7,140
CFB,2025,6,,Marshall,61.52,104,58.65,130
CFB,2025,6,,Bowling Green,61.5,105,68.34,40
CFB,2025,6,,Temple,61.4,106,62.89,94
CFB,2025,6,,Georgia Southern,61.3,107,67.32,52
CFB,2025,6,,South Alabama,61.17,108,66.47,56
CFB,2025,6,,New Mexico,60.99,109,64.16,81
CFB,2025,6,,Oregon State,60.07,113,71.82,17
CFB,2025,6,,Louisiana-Lafayette,59.94,115,55.96,157
CFB,2025,6,,Wyoming,59.82,116,64.49,76
CFB,2025,6,,Liberty,59.54,117,64.57,74
CFB,2025,6,,Air Force,59,119,63.48,88
CFB,2025,6,,Jacksonville State,58.87,120,61,109
CFB,2025,6,,Arkansas State,58.6,121,64.1,82
CFB,2025,6,,Buffalo,58.42,122,54.72,174
CFB,2025,6,,Appalachian State,58.09,126,58.86,128
CFB,2025,6,,LouisianaMonroe(ULM),57.29,128,62.02,101
CFB,2025,6,,Colorado State,56.83,131,63.18,91
CFB,2025,6,,Coastal Carolina,56.81,132,68.72,36
CFB,2025,6,,Central Michigan,56.29,134,62.57,98
CFB,2025,6,,Oklahoma State,56.22,135,66.46,57
CFB,2025,6,,Florida Atlantic,56.16,137,61.9,102
CFB,2025,6,,Northern Illinois,55.7,141,63.98,84
CFB,2025,6,,Ball State,55.66,142,67.6,50
CFB,2025,6,,UTEP,55.22,145,62.76,96
CFB,2025,6,,Rice,54.92,148,58.25,137
CFB,2025,6,,Nevada,54.68,149,65.17,71
CFB,2025,6,,UAB,54.61,150,62.67,97
CFB,2025,6,,Kennesaw State,54.08,153,57.73,139
CFB,2025,6,,Eastern Michigan,53.11,155,62.07,99
CFB,2025,6,,Georgia State,53.05,156,73.86,11
CFB,2025,6,,Fla. International,52.87,158,60.01,119
CFB,2025,6,,Tulsa,52.64,160,62.94,93
CFB,2025,6,,New Mexico State,52.32,162,52.09,197
CFB,2025,6,,Akron,52.07,163,60.24,116
CFB,2025,6,,Middle Tennessee,49.22,181,60.85,111
CFB,2025,6,,Charlotte,48.08,190,57.47,143
CFB,2025,6,,Sam Houston State,47.16,194,68.95,32
CFB,2025,6,,Massachusetts,44.85,214,64.33,79
CFB,2025,6,,Kent State,43.64,220,75.34,5
CFB,2025,6,,Memphis,77.64,38,58.66,129
CFB,2025,6,,South Florida,73.48,52,68.42,39
CFB,2025,6,,Tulane,72.99,55,69.33,31
CFB,2025,6,,North Texas,72.18,61,60.32,115
CFB,2025,6,,East Carolina,71.04,67,63.9,85
CFB,2025,6,,Navy,67.3,79,49.72,219
CFB,2025,6,,Army West Point,66.46,83,68.56,38
CFB,2025,6,,UTSA,66.08,85,65.38,69
CFB,2025,6,,Temple,61.4,106,62.89,94
CFB,2025,6,,Florida Atlantic,56.16,137,61.9,102
CFB,2025,6,,Rice,54.92,148,58.25,137
CFB,2025,6,,UAB,54.61,150,62.67,97
CFB,2025,6,,Tulsa,52.64,160,62.94,93
CFB,2025,6,,Charlotte,48.08,190,57.47,143
CFB,2025,6,,Miami-Florida,90.3,5,74.8,8
CFB,2025,6,,Florida State,81.17,23,71.99,15
CFB,2025,6,,Louisville,80.58,26,65.66,65
CFB,2025,6,,Clemson,80.55,27,72.77,13
CFB,2025,6,,Virginia,79.89,29,66.57,55
CFB,2025,6,,Georgia Tech,78.7,31,66.39,58
CFB,2025,6,,Duke,78.67,32,71.69,19
CFB,2025,6,,SMU,76.77,40,65.5,68
CFB,2025,6,,Pittsburgh,76.18,42,60.47,114
CFB,2025,6,,NC State,73.88,49,68.22,42
CFB,2025,6,,Syracuse,72.61,57,73.98,10
CFB,2025,6,,Virginia Tech,68.56,72,70.41,27
CFB,2025,6,,California,68.01,74,66.07,61
CFB,2025,6,,Wake Forest,67.72,75,63.12,92
CFB,2025,6,,Boston College,65.7,87,67.65,49
CFB,2025,6,,North Carolina,65.18,89,65.38,70
CFB,2025,6,,Stanford,64.07,96,70.44,26
CFB,2025,6,,Ohio State,95.12,1,68.66,37
CFB,2025,6,,Oregon,93.71,2,66.32,59
CFB,2025,6,,Indiana,87.95,9,65.09,72
CFB,2025,6,,Penn State,85.21,12,60.19,117
CFB,2025,6,,Michigan,83.02,16,69.38,30
CFB,2025,6,,Southern California,82.27,21,65.96,62
CFB,2025,6,,Washington,81.67,22,68.2,43
CFB,2025,6,,Illinois,80.82,25,71.73,18
CFB,2025,6,,Nebraska,79.84,30,63.3,90
CFB,2025,6,,Iowa,78.43,37,67.75,48
CFB,2025,6,,Maryland,73.12,53,59.17,126
CFB,2025,6,,Michigan State,73.04,54,67.91,44
CFB,2025,6,,Minnesota,72.7,56,65.04,73
CFB,2025,6,,Rutgers,72.36,59,62.87,95
CFB,2025,6,,Wisconsin,72.35,60,70.92,21
CFB,2025,6,,Northwestern,68.03,73,63.8,86
CFB,2025,6,,UCLA,67.71,76,72.99,12
CFB,2025,6,,Purdue,65.01,92,71.48,20
CFB,2025,6,,Texas Tech,84.81,13,56.73,151
CFB,2025,6,,Utah,81.12,24,67.81,47
CFB,2025,6,,Arizona State,78.63,33,70.44,25
CFB,2025,6,,TCU,78.51,34,68.77,35
CFB,2025,6,,BYU,78.45,35,63.36,89
CFB,2025,6,,Iowa State,78.45,36,68.86,34
CFB,2025,6,,Cincinnati,77.17,39,67.83,45
CFB,2025,6,,Kansas,76.09,43,66.88,54
CFB,2025,6,,Baylor,74.55,47,68.89,33
CFB,2025,6,,Kansas State,73.82,50,70.25,28
CFB,2025,6,,Houston,72.16,62,64.36,78
CFB,2025,6,,Arizona,71.61,65,60.53,113
CFB,2025,6,,Colorado,70.94,68,70.45,24
CFB,2025,6,,Central Florida(UCF),69.34,71,60.86,110
CFB,2025,6,,West Virginia,66.49,82,72.72,14
CFB,2025,6,,Oklahoma State,56.22,135,66.46,57
CFB,2025,6,,Louisiana Tech,67.54,78,59.72,121
CFB,2025,6,,Western Kentucky,64.65,93,55.33,165
CFB,2025,6,,Liberty,59.54,117,64.57,74
CFB,2025,6,,Jacksonville State,58.87,120,61,109
CFB,2025,6,,UTEP,55.22,145,62.76,96
CFB,2025,6,,Kennesaw State,54.08,153,57.73,139
CFB,2025,6,,Fla. International,52.87,158,60.01,119
CFB,2025,6,,New Mexico State,52.32,162,52.09,197
CFB,2025,6,,Middle Tennessee,49.22,181,60.85,111
CFB,2025,6,,Sam Houston State,47.16,194,68.95,32
CFB,2025,6,,Toledo,72.09,63,58.37,132
CFB,2025,6,,Ohio,66.19,84,64.53,75
CFB,2025,6,,Miami-Ohio,64.11,95,65.57,67
CFB,2025,6,,Western Michigan,63.57,98,66.14,60
CFB,2025,6,,Bowling Green,61.5,105,68.34,40
CFB,2025,6,,Buffalo,58.42,122,54.72,174
CFB,2025,6,,Central Michigan,56.29,134,62.57,98
CFB,2025,6,,Northern Illinois,55.7,141,63.98,84
CFB,2025,6,,Ball State,55.66,142,67.6,50
CFB,2025,6,,Eastern Michigan,53.11,155,62.07,99
CFB,2025,6,,Akron,52.07,163,60.24,116
CFB,2025,6,,Massachusetts,44.85,214,64.33,79
CFB,2025,6,,Kent State,43.64,220,75.34,5
CFB,2025,6,,Boise State,74.76,45,65.61,66
CFB,2025,6,,UNLV,70.7,69,59.08,127
CFB,2025,6,,Fresno State,67.02,80,59.54,124
CFB,2025,6,,Utah State,65.82,86,61.72,103
CFB,2025,6,,San Diego State,65.11,90,58.09,138
CFB,2025,6,,San Jose State,62.91,101,62.05,100
CFB,2025,6,,Hawai'i,62.59,102,57.7,140
CFB,2025,6,,New Mexico,60.99,109,64.16,81
CFB,2025,6,,Wyoming,59.82,116,64.49,76
CFB,2025,6,,Air Force,59,119,63.48,88
CFB,2025,6,,Colorado State,56.83,131,63.18,91
CFB,2025,6,,Nevada,54.68,149,65.17,71
CFB,2025,6,,Washington State,63.31,99,65.67,64
CFB,2025,6,,Oregon State,60.07,113,71.82,17
CFB,2025,6,,Alabama,90.87,3,76.29,4
CFB,2025,6,,Texas A&M,88.13,6,71.86,16
CFB,2025,6,,LSU,88.02,7,75.24,6
CFB,2025,6,,Georgia,88,8,70.56,23
CFB,2025,6,,Mississippi,87.63,10,70.85,22
CFB,2025,6,,Texas,86.08,11,64.46,77
CFB,2025,6,,Tennessee,84.52,14,67.33,51
CFB,2025,6,,Oklahoma,83.97,15,63.65,87
CFB,2025,6,,Florida,82.84,17,78.84,1
CFB,2025,6,,Vanderbilt,82.75,18,67.06,53
CFB,2025,6,,Missouri,82.68,19,56.73,150
CFB,2025,6,,Auburn,82.67,20,74.94,7
CFB,2025,6,,South Carolina,80.36,28,70.21,29
CFB,2025,6,,Arkansas,76.27,41,74.11,9
CFB,2025,6,,Mississippi State,74.09,48,68.34,41
CFB,2025,6,,Kentucky,72.37,58,77.24,3
CFB,2025,6,,Old Dominion,74.68,46,61.7,104
CFB,2025,6,,James Madison,71.9,64,60.61,112
CFB,2025,6,,Marshall,61.52,104,58.65,130
CFB,2025,6,,Georgia Southern,61.3,107,67.32,52
CFB,2025,6,,Appalachian State,58.09,126,58.86,128
CFB,2025,6,,Coastal Carolina,56.81,132,68.72,36
CFB,2025,6,,Georgia State,53.05,156,73.86,11
CFB,2025,6,,Texas State,69.63,70,61.54,106
CFB,2025,6,,Troy,64.23,94,64.01,83
CFB,2025,6,,Southern Miss,62.95,100,60.02,118
CFB,2025,6,,South Alabama,61.17,108,66.47,56
CFB,2025,6,,Louisiana-Lafayette,59.94,115,55.96,157
CFB,2025,6,,Arkansas State,58.6,121,64.1,82
CFB,2025,6,,LouisianaMonroe(ULM),57.29,128,62.02,101
CFB,2025,6,,Notre Dame,90.82,4,78.18,2
CFB,2025,6,,Connecticut,67.58,77,57.11,146
CFB,2025,7,,Ohio State,95.97,1,72.88,17
CFB,2025,7,,Notre Dame,91.45,2,76.82,5
CFB,2025,7,,Oregon,91.41,3,70.37,33
CFB,2025,7,,Indiana,90.58,4,70.78,30
CFB,2025,7,,Alabama,90.55,5,77.83,2
CFB,2025,7,,Miami-Florida,90.44,6,75.56,8
CFB,2025,7,,Texas A&M,89.38,7,73.13,15
CFB,2025,7,,Georgia,89.28,8,74.26,10
CFB,2025,7,,Texas,88.15,9,69.07,43
CFB,2025,7,,LSU,87.59,10,74.69,9
CFB,2025,7,,Texas Tech,86.6,11,60.95,114
CFB,2025,7,,Mississippi,85.43,12,69.2,41
CFB,2025,7,,Southern California,83.94,13,66.96,57
CFB,2025,7,,Utah,83.91,14,69.7,39
CFB,2025,7,,Tennessee,83.59,15,68.7,46
CFB,2025,7,,Washington,82.94,16,69.72,38
CFB,2025,7,,Missouri,82.87,17,62.38,102
CFB,2025,7,,Penn State,82.6,18,62.3,104
CFB,2025,7,,Vanderbilt,82.42,19,65.6,67
CFB,2025,7,,Clemson,82.42,20,72.1,25
CFB,2025,7,,Florida,82.09,21,83.42,1
CFB,2025,7,,Oklahoma,81.79,22,67.53,52
CFB,2025,7,,Iowa,81.45,23,69.19,42
CFB,2025,7,,Auburn,80.99,24,76.86,4
CFB,2025,7,,Louisville,80.91,25,66.81,59
CFB,2025,7,,Illinois,80.78,26,76.17,7
CFB,2025,7,,Michigan,80.57,27,72.34,22
CFB,2025,7,,South Carolina,80.29,28,74.01,12
CFB,2025,7,,Virginia,79.79,29,66.25,62
CFB,2025,7,,Florida State,79.77,30,72.78,18
CFB,2025,7,,Nebraska,79.74,31,64.99,71
CFB,2025,7,,Georgia Tech,79.23,32,67.06,56
CFB,2025,7,,BYU,79.09,33,65.88,66
CFB,2025,7,,Duke,78.7,34,71.6,26
CFB,2025,7,,Pittsburgh,78.4,35,64.45,78
CFB,2025,7,,Memphis,77.86,36,58.62,134
CFB,2025,7,,SMU,77.36,37,63.69,91
CFB,2025,7,,Arkansas,77.04,39,77.64,3
CFB,2025,7,,Cincinnati,76.89,40,67.1,55
CFB,2025,7,,South Florida,76.89,41,70.28,34
CFB,2025,7,,Iowa State,76.74,42,70.98,29
CFB,2025,7,,TCU,76.37,43,71.18,27
CFB,2025,7,,Kansas State,75.84,44,70.24,35
CFB,2025,7,,Arizona State,75.61,45,72.35,21
CFB,2025,7,,Boise State,74.93,46,64.53,76
CFB,2025,7,,Kansas,74.57,47,69.8,36
CFB,2025,7,,Baylor,74.19,48,68.27,47
CFB,2025,7,,NC State,73.74,49,72.26,24
CFB,2025,7,,Mississippi State,73.74,50,67.44,54
CFB,2025,7,,Tulane,73.63,51,69.04,44
CFB,2025,7,,Houston,73.18,52,62.79,98
CFB,2025,7,,Colorado,72.87,54,71.13,28
CFB,2025,7,,Maryland,72.71,55,62.49,101
CFB,2025,7,,Syracuse,72.63,56,74.15,11
CFB,2025,7,,Minnesota,72.38,57,63.9,87
CFB,2025,7,,Kentucky,71.99,58,76.41,6
CFB,2025,7,,Rutgers,71.99,59,67.85,49
CFB,2025,7,,UCLA,71.47,61,73.46,14
CFB,2025,7,,Old Dominion,71.29,62,64.86,72
CFB,2025,7,,Arizona,71.04,63,63.99,85
CFB,2025,7,,James Madison,70.91,64,58.69,133
CFB,2025,7,,Northwestern,70.91,65,69.79,37
CFB,2025,7,,Wake Forest,70.64,66,64.12,81
CFB,2025,7,,East Carolina,70.46,67,66.93,58
CFB,2025,7,,Toledo,70.19,68,60.83,115
CFB,2025,7,,Central Florida(UCF),69.69,69,64.65,73
CFB,2025,7,,UNLV,69.59,70,59.24,127
CFB,2025,7,,UTSA,69.42,71,62.84,97
CFB,2025,7,,North Texas,69.4,72,63.55,92
CFB,2025,7,,Michigan State,68.75,73,67.72,51
CFB,2025,7,,Wisconsin,68.65,74,72.27,23
CFB,2025,7,,San Diego State,68.26,75,58.99,130
CFB,2025,7,,Virginia Tech,68.21,76,72.48,20
CFB,2025,7,,California,67.99,77,65.52,69
CFB,2025,7,,Connecticut,67.33,78,56.55,143
CFB,2025,7,,Texas State,67.24,79,62.07,106
CFB,2025,7,,Navy,67.01,80,51.19,199
CFB,2025,7,,Troy,66.81,81,66.04,65
CFB,2025,7,,West Virginia,66.64,82,73.51,13
CFB,2025,7,,Washington State,66.52,85,70.51,32
CFB,2025,7,,Marshall,66.37,86,61.34,112
CFB,2025,7,,Ohio,66.12,87,64.58,75
CFB,2025,7,,Western Michigan,65.68,88,61.15,113
CFB,2025,7,,Army West Point,65.17,89,64.03,83
CFB,2025,7,,Purdue,65.13,90,73.01,16
CFB,2025,7,,North Carolina,65.04,91,65.53,68
CFB,2025,7,,Hawai'i,64.69,92,56.95,141
CFB,2025,7,,Miami-Ohio,64.29,94,62.37,103
CFB,2025,7,,Western Kentucky,64.1,95,54.27,165
CFB,2025,7,,Bowling Green,64.03,96,67.98,48
CFB,2025,7,,Boston College,63.31,97,68.89,45
CFB,2025,7,,Southern Miss,63.23,99,60.42,119
CFB,2025,7,,Louisiana Tech,63.18,100,59.88,121
CFB,2025,7,,Stanford,62.78,101,72.77,19
CFB,2025,7,,Utah State,62.73,102,64.02,84
CFB,2025,7,,Fresno State,62.49,103,59.77,123
CFB,2025,7,,Colorado State,62.18,104,64.63,74
CFB,2025,7,,New Mexico,61.57,106,67.51,53
CFB,2025,7,,San Jose State,61.26,107,62.2,105
CFB,2025,7,,Wyoming,61.21,108,63.05,94
CFB,2025,7,,Louisiana-Lafayette,61.04,109,60.74,116
CFB,2025,7,,South Alabama,61,110,66.68,61
CFB,2025,7,,Liberty,60.9,111,62.65,100
CFB,2025,7,,Temple,60.87,112,62.88,96
CFB,2025,7,,Appalachian State,60.24,115,57.43,138
CFB,2025,7,,Georgia Southern,59.88,118,63.74,89
CFB,2025,7,,Air Force,59.84,119,65.2,70
CFB,2025,7,,Kennesaw State,59.01,120,58.58,135
CFB,2025,7,,Buffalo,58.67,121,56.15,147
CFB,2025,7,,Arkansas State,58.53,122,63.86,88
CFB,2025,7,,Coastal Carolina,57.94,127,64.29,80
CFB,2025,7,,Jacksonville State,57.7,129,59.02,129
CFB,2025,7,,Florida Atlantic,57.54,131,57.74,137
CFB,2025,7,,Oregon State,57.52,132,70.75,31
CFB,2025,7,,Central Michigan,55.99,138,61.88,108
CFB,2025,7,,LouisianaMonroe(ULM),54.86,141,61.69,110
CFB,2025,7,,Northern Illinois,54.83,142,63.4,93
CFB,2025,7,,Oklahoma State,54.67,143,66.78,60
CFB,2025,7,,Eastern Michigan,53.89,149,59.79,122
CFB,2025,7,,Fla. International,52.82,153,60.6,117
CFB,2025,7,,UTEP,52.59,155,59.08,128
CFB,2025,7,,Tulsa,52.52,156,62.92,95
CFB,2025,7,,Ball State,52.09,160,67.8,50
CFB,2025,7,,Rice,52,162,61.41,111
CFB,2025,7,,UAB,51.9,163,61.99,107
CFB,2025,7,,New Mexico State,51.82,164,51.66,192
CFB,2025,7,,Nevada,51.64,167,63.91,86
CFB,2025,7,,Akron,51.42,171,59.91,120
CFB,2025,7,,Georgia State,49.94,177,69.45,40
CFB,2025,7,,Middle Tennessee,49.32,180,59.69,124
CFB,2025,7,,Charlotte,48.76,184,60.43,118
CFB,2025,7,,Sam Houston State,47.74,191,66.25,63
CFB,2025,7,,Kent State,47.26,196,66.21,64
CFB,2025,7,,Massachusetts,41.58,228,61.87,109
CFB,2025,7,,Memphis,77.86,36,58.62,134
